sha256	source_path	public_path	size_bytes
669616daae7cf047209143ab557586eed020272203d8217e2a3c9a9bf086ca34	pii/real/results/metrics/eval__skt_crf_gaz_x3__mix_syn025__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__mix_syn025__synthetic__full19.json	835
27d940a7107470c1947eb876a92f46b3d3209894bf60934b36b737e778a95291	pii/real/results/metrics/eval__klue_roberta_large__mix_syn_all__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn_all__kdpii__full19.json	711
11dedf2b99ce101d2983355b52f4a2037cf2d72c344593c66ef41859b8e7c4f9	pii/real/results/metrics/eval__skt_crf_gaz_x3__kdpii_full__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__kdpii_full__synthetic__common18.json	841
2b6f8a2aa4cb17ebcae66c0f7f4bd680270724556400d8f669965081e33371ac	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn025__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn025__kdpii__common18.json	723
387a6e5d42f0aaf7d088ac1ec154832b812d980d26130feb5a53a0c1d681001a	pii/real/results/metrics/eval__klue_roberta_large__mix_syn025__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn025__combined__full19.json	721
f3a356b6d51c2c01a381dd9b591683e7b89583388411ff3bf8173cc61b3fc9d4	pii/real/results/metrics/eval__klue_roberta_large__mix_syn050__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn050__combined__full19.json	718
27bd0f2d1d2a41cb4f587b4b488037cc0e9d39503d7e6ca5c88d176546d60251	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn025__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn025__synthetic__full19.json	732
adeccaeb4e1f2c5338c108dec9bff9dfaf179eea7ac7609977f862f6a90d5121	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn025__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn025__kdpii__full19.json	694
cd03ccfe4112a98f9d10d85fc1854e967e3b600e64027c51d1a94ad1dc7bf8dd	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn100__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn100__kdpii__common18.json	772
5b41e4442860d3605cd18fba2149b50223ba4635cad9eb13bcaa1256656093f7	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn100__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn100__kdpii__full19.json	694
03a9484991b5a50f969f357e48bc24e8af5ca2361c170cdc9d0502cf60e2f6e8	pii/real/results/metrics/eval__klue_roberta_large__mix_syn025__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn025__synthetic__common18.json	731
38f60934be2fd3c15b8bfb059fdb1a626f36636d45b2d4c9efdf44c37c8b580f	pii/real/results/metrics/eval__skt_encoder_baseline__kdpii_full__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__kdpii_full__synthetic__common18.json	738
459e28bbc25b48bbf4aa23b6c3896e8ae856d290d3f59fd0a7c7e99d2fc57852	pii/real/results/metrics/eval__skt_crf_gaz_x3__synthetic_only__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__synthetic_only__synthetic__full19.json	863
d041f4f42ae4fb7fffc699989a49242dfb272dac5296e8038715dc0d26e37283	pii/real/results/metrics/eval__klue_roberta_large__mix_syn050__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn050__kdpii__full19.json	706
a443daeb21dbdfe7007dbd45f1f74790252c221159f0f154f763aa86abbb925c	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn_all__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn_all__kdpii__full19.json	769
a6a34fa5c47301370f00ec56ebe892319a834168e5e25d631ce4cad27959f69d	pii/real/results/metrics/eval__xlm_roberta_large__synthetic_only__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__synthetic_only__combined__common18.json	737
2a5acfc930a94a0169ea6b3b2082fa7fba2f8e496607fea338f86fe7957274f5	pii/real/results/metrics/eval__klue_roberta_large__kdpii_full__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__kdpii_full__kdpii__full19.json	688
5ac468af2ddb1918fcfd223306ad5675a3b68b6787bbbaca9c35fc5a1ffe4ccb	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn_all__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn_all__combined__common18.json	791
ce0a5e742edb57c961b2c1aa57ccc54010fa0353202ba857dfa5fd6a0a7c049e	pii/real/results/metrics/eval__klue_roberta_large__mix_syn025__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn025__combined__common18.json	729
164fa733a81ae125f0fd008143e054fc626233821280184cfac8e61939ff586e	pii/real/results/metrics/eval__skt_encoder_baseline__kdpii_full__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__kdpii_full__combined__full19.json	726
f4640069e32eadc14c909931e8f6f38c994b82caa411ae0c01a1f4699716a923	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn050__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn050__synthetic__full19.json	731
a3b140bc27a655e3ec13942a10b56e0ab8d32a8d84bb63941ee2c0a27cb654d9	pii/real/results/metrics/eval__skt_crf_gaz_x3__synthetic_only__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__synthetic_only__kdpii__common18.json	855
2810428a7bce291622d0df9c38c16d2cf9ad68d333cc4e6e18a251b23a05e9a6	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn050__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn050__synthetic__common18.json	739
7e4c9084d1f2cba215e9234224caa191bb4894fdd4411a49c1fd9fa716bd45c3	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn050__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn050__combined__common18.json	734
1e8519197d3e8755cdcc2976f3837e658d428e61418fb53238f955ac7caade1f	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn_all__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn_all__combined__common18.json	720
52cebaa91ece180d8fa41ba0683c59a6112d59ddbff63d1a94c818bad8d004dd	pii/real/results/metrics/eval__skt_crf_gaz_x3__mix_syn050__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__mix_syn050__synthetic__full19.json	835
dc6044e346a9accf2c9e8e76f6507f7f309280796696ff5a2d0105588d6528bc	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn050__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn050__combined__common18.json	787
dabd6246485c330e46b5566fe72b6b14ea2c5dba4edbc65129651d40d3b36dae	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn100__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn100__synthetic__common18.json	718
13d4685d7b887ed7d13b1041341acbb3e42529de699f71063ad877868f9ce6ae	pii/real/results/metrics/eval__klue_roberta_large__synthetic_only__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__synthetic_only__synthetic__common18.json	752
ebf3d78c39774aa443f7405db1d0bc432715bcf59dec2cc95e6b29d4c0b2dc28	pii/real/results/metrics/eval__skt_encoder_baseline__kdpii_full__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__kdpii_full__synthetic__full19.json	729
de2c0530622ee971558687529f928d4cba58cace65d06a8c229adce8c49b35bf	pii/real/results/metrics/eval__skt_encoder_baseline__kdpii_full__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__kdpii_full__combined__common18.json	734
197db31b6c98497593b248d6f7f400a6e907a4af695dec249c94658e513e25db	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn100__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn100__combined__common18.json	785
769681b42bdaeaa908147d542072519e8f74418af17f5dfce21a237ad8cc6ada	pii/real/results/metrics/eval__skt_encoder_baseline__synthetic_only__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__synthetic_only__kdpii__common18.json	742
82b788e4d9ca53c7c6a4ddea4437f54629a7c714da40842af67adf391437b32b	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn100__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn100__kdpii__common18.json	722
de4754abd760e90b5b0b2197925278258236a2f1a10d68e8051643a09ce54519	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn100__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn100__synthetic__common18.json	789
079b69641ab7f215992e2d4821f898677395183558af3bc6ce08b0603f52d72a	pii/real/results/metrics/eval__skt_crf_gaz_x3__kdpii_full__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__kdpii_full__synthetic__full19.json	833
2b2bdb0284263cf865449827c97f0378a6dc61eed975850387901a8b5a7722d1	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn025__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn025__combined__common18.json	714
d72d2c0eaa19f3e5630e3260d0b58bd2490549e3c55b8ec00903a6453990b3fa	pii/real/results/metrics/eval__openai_privacy_filter_lora__synthetic_only__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__synthetic_only__synthetic__full19.json	803
3144b20f2d99b7ec35c8f4bca635f3a96bd145781c5d655cc844a57ad50289ca	pii/real/results/metrics/eval__skt_crf_gaz_x3__mix_syn050__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__mix_syn050__synthetic__common18.json	843
d6790eff5a9d3a09e91a3304009418c2fe6545e94f7b923158bde53f75556b64	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn100__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn100__combined__common18.json	736
292518a6dafc10aa7865ae6907e8b5e9e9a706f90ce63a59aa013aff06421bbf	pii/real/results/metrics/eval__openai_privacy_filter_lora__kdpii_full__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__kdpii_full__combined__common18.json	768
4c8f9de8bf4ea5cec80828ec1381ff84a027250e6d5389b756a04618c956fbab	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn025__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn025__kdpii__common18.json	771
89e39c26e605ffdb67c571addf070d85766c00992ff508027884626f21cc0678	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn050__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn050__kdpii__common18.json	701
37bea87f11c71ab5629eaf42ca7824663a7157ea3b1d34031be87dcb6f78084d	pii/real/results/metrics/eval__openai_privacy_filter_lora__synthetic_only__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__synthetic_only__combined__common18.json	807
84dd9f4d4016a3e16434da7f904259d45438176e123afe57700678dbf3130117	pii/real/results/metrics/eval__skt_crf_gaz_x3__synthetic_only__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__synthetic_only__combined__common18.json	869
04cb9a9b5bbf83b1dd6df6792fdc23b2a72f271462ef5aa8dc5e46394dac8120	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn100__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn100__kdpii__full19.json	715
e26489142c615c60740e497c774c8cb532a989d5a4ebaf7f03b63acc379fb279	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn100__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn100__combined__full19.json	707
c741d819da9de09b746454a1a3041724df4192aa121f89a193c3ccd8d207a995	pii/real/results/metrics/eval__skt_encoder_baseline__synthetic_only__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__synthetic_only__kdpii__full19.json	733
173ea36d74878df046c5e22cafc500a8ffd1d8fb6694c96cf3d4d581243b1b07	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn100__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn100__synthetic__full19.json	710
e724415624042fd9734474b72f367cb70cd3a1cf0e2646229f2105d2a56aab6c	pii/real/results/metrics/eval__microsoft_presidio_spacy_regex__none__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__microsoft_presidio_spacy_regex__none__synthetic__full19.json	698
8b131642a81930ad5e1299986cbd97590d0fba51690ceb5401a0210b7834e9e7	pii/real/results/metrics/eval__openai_privacy_filter_lora__kdpii_full__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__kdpii_full__kdpii__common18.json	754
7bb0486063ba5978d3b07d83fd1ee4969c51198afe619af444f1f1e84188d2fa	pii/real/results/metrics/eval__klue_roberta_large__mix_syn025__synthetic__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn025__synthetic__full19.json	723
857d5230a3452d7560fde6617a25796325f38eff0c37234d791ccc7be22090eb	pii/real/results/metrics/eval__klue_roberta_large__synthetic_only__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__synthetic_only__kdpii__common18.json	736
2e42ef1f58975037545e867d46485cbc8fa74ee643b82c718e71541618ea19b8	pii/real/results/metrics/eval__skt_crf_gaz_x3__synthetic_only__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__synthetic_only__kdpii__full19.json	848
175b099ac8d69634075665459096803164028f6ce61cc32ffae3ddb8b62fc06d	pii/real/results/metrics/eval__microsoft_presidio_spacy_regex__none__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__microsoft_presidio_spacy_regex__none__combined__common18.json	702
4eb9abc235925fa060a1a38018ce3ace4110b4b3d74b889ffcb3d869b47a164c	pii/real/results/metrics/eval__klue_roberta_large__synthetic_only__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__synthetic_only__combined__common18.json	749
b0fb1bfb131aa72602fe5456a69b2a2d8da3cec9952cee854e27fae1d98b5565	pii/real/results/metrics/eval__microsoft_presidio_spacy_regex__none__kdpii__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__microsoft_presidio_spacy_regex__none__kdpii__common18.json	687
0eed5971bcd65289ad70414c94b2158c5e9f1e60cc62bfaa2b03fd8d63485eea	pii/real/results/metrics/eval__skt_crf_gaz_x3__mix_syn050__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__mix_syn050__kdpii__full19.json	818
0c54898d5d198bc385890b4c6079d77065ba014a2938f7883ae51fbb0972c7c0	pii/real/results/metrics/eval__skt_crf_gaz_x3__synthetic_only__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__synthetic_only__combined__full19.json	861
8a10c6119ef5e56757ec34ae37110d5fcbcb246135e80842d20f24547ee825cc	pii/real/results/metrics/eval__skt_crf_gaz_x3__kdpii_full__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_crf_gaz_x3__kdpii_full__kdpii__full19.json	816
041a75d0baa5860fdad1339783cc388c653fdbfacb23852f3830387669068285	pii/real/results/metrics/eval__klue_roberta_large__mix_syn050__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn050__synthetic__common18.json	731
f9bccf8bb20c49ca6ea344ae27042f80e7d855793caf399d611bc0bb64b5936f	pii/real/results/metrics/eval__xlm_roberta_large__synthetic_only__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__synthetic_only__synthetic__common18.json	739
16e430ca30343977d6eef9f9a35b71a24f588a751629f0776d16aa8152729e8c	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn025__kdpii__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn025__kdpii__full19.json	715
ac1774307b45e89cfe5e9041abe4b820d7ae636cf6e1c266d4987aa510ed4352	pii/real/results/metrics/eval__openai_privacy_filter_lora__mix_syn_all__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__openai_privacy_filter_lora__mix_syn_all__combined__full19.json	783
c3fa63902badaa87e543ade3b3d32a34931ecb19d0d1550254bafb0aa8feb096	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn025__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn025__combined__full19.json	728
b3e061bb54e393c432f826d0b35a4ebf48a82a7bb58cc339b3bdfdeebafee942	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn050__combined__full19.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn050__combined__full19.json	726
655c07a72f60c6e5d6d98256d4bbf9a5ca7e14202b18e37c357907648e93c0bd	pii/real/results/metrics/eval__klue_roberta_large__mix_syn100__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__klue_roberta_large__mix_syn100__combined__common18.json	728
20ccf207799ab0cf668141355eca5502cacc1d51d33483ef923d618604ead297	pii/real/results/metrics/eval__xlm_roberta_large__mix_syn050__combined__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__xlm_roberta_large__mix_syn050__combined__common18.json	716
4b4902a384c7e8daa7fdded2027fb802b40b6463fd051e27248a0f6aa8faf9b0	pii/real/results/metrics/eval__skt_encoder_baseline__mix_syn025__synthetic__common18.json	experiment_audit_trail_raw/pii/raw_real_results/metrics/eval__skt_encoder_baseline__mix_syn025__synthetic__common18.json	740
